Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
11/18/20,Around 18 November 2020: Police detained the president of the parents-teachers association and the school coordinator after school authorities failed to hand over donated computers to the police. ,Cameroon,CMR,Northwest,6.208820977,10.68693882,(2) 25 km Precision ,Education Building ,Police,Cameroon National Police Department,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,2,0,0,0,0,0,0,26109
11/18/20,November 2020: A head of department and lecturer was  shot and killed in his car whilst  on his way home from a conference by unidentified perpetrators,Nigeria,NGA,Ogun State,6.9396,3.2207,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26210
11/18/20,November 2020: One school teacher was shot and wounded by unidentified militants,Afghanistan,AFG,Laghman Province,34.70323544,70.16966908,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26314
11/18/20,November 2020: A school principal and teacher were kidnapped when gunmen stormed the college and fired shots in the air,Cameroon,CMR,Northwest,5.933313692,10.16698824,(2) 25 km Precision ,Education Building ,NSA,Ambazonian Separatists,Firearms,University,0,1,0,0,1,0,TRUE,0,0,3,0,3,0,0,0,0,0,26107
11/17/20,November 2020: Administrative building of a school were set on fire and and a cateen pillaged by suspected  JNIM militants.,Mali,MLI,Mopti,13.5059577,-3.7664481,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,47070
11/17/20,November 2020:  A school was stormed by three individuals who locked up the security guard and burned the management office and another room with gasoline. ,Mexico,MEX,Coahuila,25.55234397,-103.3699268,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,Secondary School,1,0,0,1,1,1,TRUE,0,0,0,0,0,0,0,0,0,0,26295
11/17/20,November 2020: A teacher was abducted by SNR agentsin Mugongomanga commune and never found,Burundi,BDI,Bujumbura Rural,-3.4693,29.5451,(2) 25 km Precision ,Unspecified Location,Other,Force de défense nationale Burundi,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26320
11/15/20,"November 2020: Nine university students were kidnapped by armed men, with one sustaining a gunshot wound. The victims were released after their parents paid the kidnappers a ransom. ",Nigeria,NGA,Kaduna State,11.09032821,7.719268799,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,1,9,0,0,26207
11/15/20,November 2020: A school was used as a barracks by  government forces  after taking control of the city,Ethiopia,ETH,Tigray,13.48996276,39.47491072,(2) 25 km Precision ,Education Building ,Other,Ethiopian National Defense Forces,Firearms,Primary School,1,0,1,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,28257
11/14/20,November 2020: Three explosive,Colombia,COL,Arauca,6.794171381,-71.77505277,"(3) District, Communicipality or Commune ",Education Building ,NSA,Residual Armed Groups in Columbia,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26711
11/14/20,November 2020: A head of the Department and  his two children were abducted and  a staff member shot during the attack by nine unidentified gunmen during the Polytechnic invasion,Nigeria,NGA,Kaduna State,11.10698952,7.717896991,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,TRUE,0,1,1,0,4,0,0,0,0,0,26202
11/13/20,November 2020: Two members of the teacher's union were kidnapped. One was released whilst the other was  found dead,Colombia,COL,Nariño,1.789107377,-78.80629916,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,2,0,2,0,0,0,0,0,0,0,26701
11/13/20,November 2020: A teacher was shot and killed by an unidentified armed person on a motorbike,Iraq,IRQ,Diyala Governorate,33.96728122,44.90385809,(2) 25 km Precision ,Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26321
11/12/20,November 2020: Fire was opened on a school Ambazonian separatists,Cameroon,CMR,Southwest,5.7527723,9.315211,(2) 25 km Precision ,Education Building ,NSA,Interim Government of Ambazonia,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26322
11/11/20,November 2020: Two schools were found to have antipersonnel mines during mine inspections at schools across the municipality,Colombia,COL,Western Antioquia,6.773,-76.1313,"(3) District, Communicipality or Commune ",Education Building ,No Information,No Information,Mine,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,26694
11/10/20,November 2020: A teacher was arrested over accusations of complicity with separatists by  police ,Cameroon,CMR,Littoral,4.025918919,9.711974873,"(3) District, Communicipality or Commune ",Education Building ,Host Government: Military,Government of Cameroon,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,1,0,0,0,0,0,0,26106
11/10/20,November 2020: de facto Nagorno-Karabakh security forces were stationed inside a school and adjacent kindergarten. The unit kept military vehicles and weapons on the school’s grounds before vacating in December. ,Azerbaijan,AZE,Martuni Province,39.795152,47.1109875,(2) 25 km Precision ,Education Building ,Other,Armed Forces of Azerbaijan,Firearms,Pre-School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,34948
11/10/20,10 November 2020: A pupil threatened to behead his teacher with reference to the murder of the French teacher in October who had shown cartoon depictions of the Prophet Mohammed during a lesson about freedom of speech. The threats came after the teacher had explained the importance of meetings between the schools and students’ parents.,Germany,DEU,Spandau,52.52254038,13.16790811,(2) 25 km Precision ,Education Building ,Civilian,Students,Not Applicable: No Direct Violence,Primary School,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,26252
11/8/20,November 2020: A teacher was killed by military forces during a raid in Mbengwi village ,Cameroon,CMR,Northwest,6.003398714,10.01317284,(2) 25 km Precision ,Unspecified Location,Other,Cameroon Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26357
11/8/20,November 2020: A teacher was shot and injured  at the entrance of Mukhayyam al Fawwar by Israeli military forces ,OPT,PSE,Hebron,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,26359
11/8/20,"November 2020: A school director, his brother and cousin were arrested by members of the QSD",Syria,SYR,Deir Ezzor Governorate,34.5359043,40.91360106,(2) 25 km Precision ,Unspecified Location,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,26356
11/8/20,"November 2020: Grad artillery rockets were fired by Azerbaijani forces,struck a school. The shelling also affected a kindergarten and art and music school.",Azerbaijan,AZE,Martuni Province,39.795152,47.1109875,(2) 25 km Precision ,Education Building ,Other,Armed Forces of Azerbaijan,Shelling,"Pre-School, School: No Further Details",1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,35124
11/8/20,"November 2020: Unidentified perpetrators placed a bomb on the surrounding wall of an unnamed private university, which then detonated, killing one student and injured nine.",Afghanistan,AFG,Maidan Wardak Province,34.36072605,68.8386165,"(3) District, Communicipality or Commune ",Education Building ,No Information,No Information,Unspecified IED,University,0,1,0,0,0,1,TRUE,0,0,0,0,10,0,0,0,0,0,26222
11/7/20,November 2020: A teacher was  shot and killed unknown gunmen,Kenya,KEN,Marsabit County,2.33326291,37.98291211,(2) 25 km Precision ,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26360
11/7/20,November 2020: A teacher was abducted while leaving the school by at least four armed men,Mexico,MEX,Guerrero,16.8619,-99.8866,(2) 25 km Precision ,On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26362
11/6/20,November 2020: Three students were injured when military opened fire on gatherings and turing a school into  military barracks,Yemen,YEM,Ta'izz Governorate,13.43036298,43.92790156,"(3) District, Communicipality or Commune ",Education Building ,NSA,Abu al Abbas Brigade,Firearms,School: No Further Details,1,0,1,0,1,0,TRUE,0,0,0,0,3,0,3,0,0,0,25920
11/6/20,November 2020: A teacher was shot and injured in a public area in the municipality of Barbacoas ,Colombia,COL,Nariño,1.671058208,-78.14300321,"(3) District, Communicipality or Commune ",Other,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,26751
11/6/20,November 2020: A fire at a campus mosque was caused by a Molotov cocktail threwn  by an unidentified perpetrator ,Burkina Faso,BFA,Centre,12.36280742,-1.528470737,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Chemical or Hot Liquid,University,0,1,0,0,0,1,TRUE,0,0,0,0,6,0,6,0,0,0,26080
11/6/20,"November 2020: Separatist fighters abducted four teachers, of the Government Bilingual High School,  at a checkpoint while they were en route to work",Cameroon,CMR,Northwest,6.253871825,10.74875166,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Interim Government of Ambazonia,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,4,0,0,0,0,0,0,0,26104
11/4/20,"November 2020: Nearly a dozen unidentified armed men stormed a private high school, where they forced students and teachers to strip naked and physically assaulted them. They then ransacked the building and set a large part of it ablaze. Teachers were reportedly tortured.",Cameroon,CMR,Southwest,4.021124247,9.197958638,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,1,1,TRUE,0,5,0,0,10,0,5,0,0,0,26100
11/4/20,November 2020: A school building was damaged by artillery shells fired by Syrian military,Syria,SYR,Idlib Governorate,35.81391554,36.60610289,"(3) District, Communicipality or Commune ",Education Building ,Other,Syrian Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26274
11/3/20,November 2020: Weapons were found at a college by four unidentified perpetrators ,Cameroon,CMR,Northwest,5.961656095,10.1541197,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,26099
11/3/20,November 2020: 11 teachers were abducted and students forced to go home when unidentified armed men raided the school,Cameroon,CMR,Northwest,6.20745574,10.68007978,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,Primary School,1,0,0,0,1,0,TRUE,0,0,11,0,11,0,0,0,0,0,26097
11/3/20,"Around November 3:  A secondary school housing internally displaced persons in Adwa was hit by rockets, damaging at least two classrooms.",Ethiopia,ETH,Tigray,14.16580881,38.90013476,"(3) District, Communicipality or Commune ",Education Building ,Other,Ethiopian National Defense Forces,Rocket,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,28271
11/3/20,November 2020: A primary school  teacher was arrested alongside her children by government security forces,Cameroon,CMR,Southwest,4.290608552,9.414682298,"(3) District, Communicipality or Commune ",Unspecified Location,Police,Cameroon National Police Department,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,26440
11/2/20,"November 2020: A university training centre was stormed by three gunmen, throwing grenades and firing bullets in classrooms, over six hours. One perpetrator reportedly detonated his suicide vest at the start of the attack. Around 15,000 people were on campus at the time, most of which managed to escape. At least 20 students and lecturers were held hostage in classrooms. Afghan security forces and US troops arrived and engaged in a gunfight, eventually killing the gunmen. 18 students and four teachers were killed during the raid. Classes resumed two days later. After ten days, the Afghan Government arrested the organiser of the attack: a recruit of the Haqqani network.",Afghanistan,AFG,Kabul Province,34.51818201,69.13277858,(2) 25 km Precision ,Education Building ,NSA,Haqqani Network,SVIED,University,0,1,0,0,1,0,TRUE,0,0,10,0,61,19,22,10,0,0,26219
11/2/20,November 2020. University professor shot by a man on a motorcycle outside his residence. The professor was hospitalised but did not resist.,Haiti,HTI,Artibonite Department,19.44846418,-72.6896623,"(3) District, Communicipality or Commune ",Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,1,0,0,0,0,0,0,0,0,26294
11/2/20,November 2020: A school director and manager were killed by unidentified armed men,DRC,COD,North Kivu,-1.1869031,29.4461316,"(3) District, Communicipality or Commune ",Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,2,0,0,0,0,0,0,0,0,0,26119
11/1/20,November 2020: A teacher was abducted by security forces ,Yemen,YEM,Aden Governorate,12.8867798,44.97528509,(2) 25 km Precision ,Education Building ,Vigilante,Security Belt Forces (Yemen),Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26363
11/1/20,November 2020: Police arrested eight suspected members of an Islamic State-affiliated group as they uncovered a planned attack on a school while exams were in progress. ,Maldives,MDV,No Information,3.7203503,73.2244152,(6) Country,Education Building ,NSA,Islamic State of the Greater Sahara,Unspecified Explosive,School: No Further Details,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,26852
11/1/20,November 2020: At least 54 people were killed after being luring to a school by attackers belonging to the Oromo Liberation Army.,Ethiopia,ETH,Oromia region,9.1769,35.0388,"(4) Province, State, Governorate ",Education Building ,NSA,Oromo Liberation Army,Firearms,School: No Further Details,1,0,1,0,0,0,TRUE,0,0,0,0,54,0,0,0,0,0,26124
11/1/20,"November 2020: A teacher was beheaded by unidentified militants in front of his children, who were later abducted by the militants. His wife and niece were also killed.",Mozambique,MOZ,Zona Norte,-11.7607265,39.8045038,(2) 25 km Precision ,Other,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26162
10/30/20,"30 October 2020: Artillery shells hit a school, damaging the building.",Syria,SYR,Idlib Governorate,35.81444112,36.60406598,(2) 25 km Precision ,Education Building ,Other,Syrian Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,25965
10/30/20,"October 2020: Artillery shells hit a school, damaging the yard.",Syria,SYR,Idlib Governorate,35.81321952,36.60987925,(2) 25 km Precision ,Education Building ,Other,Syrian Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,25962
10/28/20,October 2020: 16 rooms at a girls hostel was damaged by fire of unidentified origin broke out ,Nigeria,NGA,Kano State,11.98827848,8.526766801,"(3) District, Communicipality or Commune ",Education Building ,No Information,No Information,Arson,University,0,1,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,25925
10/28/20,October 2020: A University professor and an unidentified man were abducted by fulani herdsmen for unknown reasons,Nigeria,NGA,Anambra State,6.211551442,6.958468461,"(3) District, Communicipality or Commune ",Private Travel,Other,Fulani herdsmen,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,25999
10/28/20,October 2020: The headteachers office at a catholic primary school was burnt down allegedly after he refused to allow Muslim students to attend wearing hijabs.,Malawi,MWI,"Southern Region, Malawi",-14.77296848,35.60917317,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,Primary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,25864
10/28/20,October 2020: A University professor  was abducted by three men armed with AK-47 rifles.,Nigeria,NGA,Anambra State,6.203360006,6.973574662,"(3) District, Communicipality or Commune ",Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,25927
10/26/20,October 2020: A university professor was reportedly shot dead by police forces for unknown reasons. ,Ethiopia,ETH,Oromia Region,7.200363187,38.60003471,(2) 25 km Precision ,Unspecified Location,Police,Ethiopian Police,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26003
10/24/20,October 2020: An unspecified number of teachers were arrested by police  following a school massacre ,Cameroon,CMR,Southwest,4.632548146,9.437260187,(2) 25 km Precision ,Unspecified Location,Police,Cameroon National Police Department,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,9,0,0,0,0,0,0,26110
10/24/20,October 2020: Seven children were killed and 12 more wounded when an academy was raided with guns and machetes by a group of nine  seperatists ,Cameroon,CMR,Southwest,4.630591181,9.444546102,(2) 25 km Precision ,Education Building ,NSA,Interim Government of Ambazonia,Knife,Primary School,1,0,0,0,1,0,TRUE,0,0,0,0,19,7,12,0,0,0,25849
